Date,Rainfall,Sunshine,Cloud9am,Cloud3pm,RainToday,RainTomorrow
2013-05-06,0.0,,,,No,No
2013-05-07,0.0,,,,No,No
2013-05-08,0.0,,,,No,No
2013-05-09,0.0,,,,No,No
2013-05-10,0.0,,,,No,No
2013-05-11,0.0,,,,No,No
2013-05-12,0.2,,,,No,No
2013-05-13,0.0,,,,No,Yes
2013-05-14,1.6,,,,Yes,No
2013-05-15,0.0,,,,No,No
2013-05-16,0.0,,,,No,No
2013-05-17,0.0,,,,No,No
2013-05-18,0.0,,,,No,No
2013-05-19,0.0,,,,No,No
2013-05-20,0.0,,,,No,No
2013-05-21,0.0,,,,No,No
2013-05-22,0.0,,,,No,Yes
2013-05-23,14.2,,,,Yes,Yes
2013-05-24,9.6,,,,Yes,Yes
2013-05-25,1.6,,,,Yes,No
2013-05-26,0.2,,,,No,No
2013-05-27,0.0,,,,No,No
2013-05-28,1.0,,,,No,No
2013-05-29,0.6,,,,No,No
2013-05-30,0.6,,,,No,No
2013-05-31,0.0,,,,No,No
2013-06-01,0.2,,,,No,Yes
2013-06-02,6.2,,,,Yes,Yes
2013-06-03,12.8,,,,Yes,No
2013-06-04,0.0,,,,No,No
2013-06-05,0.0,,,,No,No
2013-06-06,0.0,,,,No,No
2013-06-07,0.0,,,,No,No
2013-06-08,0.2,,,,No,No
2013-06-09,0.0,,,,No,No
2013-06-10,0.0,,,,No,Yes
2013-06-11,2.8,,,,Yes,No
2013-06-12,0.2,,,,No,Yes
2013-06-13,5.0,,,,Yes,No
2013-06-14,0.0,,,,No,No
2013-06-15,0.0,,,,No,No
2013-06-16,0.0,,,,No,No
2013-06-17,0.0,,,,No,No
2013-06-18,0.0,,,,No,No
2013-06-19,0.0,,,,No,No
2013-06-20,0.0,,,,No,No
2013-06-21,0.0,,,,No,No
2013-06-22,0.0,,,,No,Yes
2013-06-23,2.6,,,,Yes,Yes
2013-06-24,2.4,,,,Yes,Yes
2013-06-25,3.8,,,,Yes,Yes
2013-06-26,15.4,,,,Yes,Yes
2013-06-27,1.4,,,,Yes,No
2013-06-28,0.2,,,,No,Yes
2013-06-29,9.4,,,,Yes,Yes
2013-06-30,4.0,,,,Yes,No
2013-07-01,0.2,,,,No,No
2013-07-02,0.2,,,,No,No
2013-07-03,0.0,,,,No,No
2013-07-04,0.2,,,,No,No
2013-07-05,0.0,,,,No,No
2013-07-06,0.0,,,,No,No
2013-07-07,0.0,,,,No,No
2013-07-08,0.0,,,,No,No
2013-07-09,0.0,,,,No,No
2013-07-10,0.0,,,,No,No
2013-07-11,0.0,,,,No,No
2013-07-12,0.2,,,,No,No
2013-07-13,0.2,,,,No,No
2013-07-14,0.0,,,,No,No
2013-07-15,0.4,,,,No,No
2013-07-16,0.0,,,,No,No
2013-07-17,0.2,,,,No,No
2013-07-18,0.0,,,,No,No
2013-07-19,0.0,,,,No,No
2013-07-20,0.0,,,,No,No
2013-07-21,0.2,,,,No,No
2013-07-22,0.0,,,,No,No
2013-07-23,0.0,,,,No,No
2013-07-24,0.0,,,,No,No
2013-07-25,0.0,,,,No,No
2013-07-26,0.0,,,,No,No
2013-07-27,0.0,,,,No,No
2013-07-28,0.0,,,,No,No
2013-07-29,0.0,,,,No,No
2013-07-30,0.0,,,,No,No
2013-07-31,0.0,,,,No,No
2013-08-01,0.0,,,,No,No
2013-08-02,0.0,,,,No,No
2013-08-03,0.0,,,,No,No
2013-08-04,0.0,,,,No,No
2013-08-05,0.0,,,,No,No
2013-08-06,0.0,,,,No,No
2013-08-07,0.0,,,,No,Yes
2013-08-08,7.2,,,,Yes,No
2013-08-09,0.0,,,,No,No
2013-08-10,0.0,,,,No,No
2013-08-11,0.0,,,,No,No
2013-08-12,0.0,,,,No,No
2013-08-13,0.0,,,,No,No
2013-08-14,0.0,,,,No,No
2013-08-15,0.0,,,,No,No
2013-08-16,0.0,,,,No,No
2013-08-17,0.0,,,,No,No
2013-08-18,0.0,,,,No,No
2013-08-19,0.0,,,,No,No
2013-08-20,0.2,,,,No,No
2013-08-21,0.0,,,,No,No
2013-08-22,0.0,,,,No,No
2013-08-23,0.0,,,,No,No
2013-08-24,0.0,,,,No,No
2013-08-25,0.0,,,,No,
2013-08-26,,,,,,No
2013-08-27,0.0,,,,No,
2013-08-28,,,,,,No
2013-08-29,0.0,,,,No,No
2013-08-30,0.0,,,,No,No
2013-08-31,0.0,,,,No,No
2013-09-01,0.0,,,,No,No
2013-09-02,0.0,,,,No,No
2013-09-03,0.0,,,,No,No
2013-09-04,0.0,,,,No,No
2013-09-05,0.0,,,,No,No
2013-09-06,0.0,,,,No,No
2013-09-07,0.0,,,,No,No
2013-09-08,0.0,,,,No,No
2013-09-09,0.0,,,,No,No
2013-09-10,0.0,,,,No,No
2013-09-11,0.0,,,,No,No
2013-09-12,0.0,,,,No,No
2013-09-13,0.0,,,,No,Yes
2013-09-14,2.6,,,,Yes,No
2013-09-15,0.2,,,,No,No
2013-09-16,0.0,,,,No,Yes
2013-09-17,20.0,,,,Yes,Yes
2013-09-18,1.2,,,,Yes,No
2013-09-19,0.0,,,,No,No
2013-09-20,0.0,,,,No,No
2013-09-21,0.0,,,,No,No
2013-09-22,0.0,,,,No,No
2013-09-23,0.0,,,,No,No
2013-09-24,0.0,,,,No,No
2013-09-25,0.0,,,,No,No
2013-09-26,0.0,,,,No,No
2013-09-27,0.0,,,,No,No
2013-09-28,0.0,,,,No,No
2013-09-29,0.0,,,,No,
2013-09-30,,,,,,
2013-10-01,,,,,,No
2013-10-02,0.0,,,,No,No
2013-10-03,0.0,,,,No,No
2013-10-04,0.0,,,,No,No
2013-10-05,0.2,,,,No,No
2013-10-06,0.0,,,,No,No
2013-10-07,0.0,,,,No,No
2013-10-08,0.0,,,,No,No
2013-10-09,0.0,,,,No,No
2013-10-10,0.0,,,,No,No
2013-10-11,0.0,,,,No,No
2013-10-12,0.0,,,,No,No
2013-10-13,0.0,,,,No,No
2013-10-14,0.0,,,,No,No
2013-10-15,0.0,,,,No,No
2013-10-16,0.0,,,,No,No
2013-10-17,0.0,,,,No,No
2013-10-18,0.0,,,,No,No
2013-10-19,0.0,,,,No,No
2013-10-20,0.0,,,,No,No
2013-10-21,0.0,,,,No,No
2013-10-22,0.0,,,,No,Yes
2013-10-23,3.2,,,,Yes,No
2013-10-24,0.2,,,,No,No
2013-10-25,0.0,,,,No,No
2013-10-26,0.0,,,,No,No
2013-10-27,0.0,,,,No,No
2013-10-28,0.0,,,,No,No
2013-10-29,0.0,,,,No,Yes
2013-10-30,4.2,,,,Yes,No
2013-10-31,0.0,,,,No,No
2013-11-01,0.0,,,,No,No
2013-11-02,0.0,,,,No,No
2013-11-03,0.0,,,,No,No
2013-11-04,0.0,,,,No,No
2013-11-05,0.0,,,,No,No
2013-11-06,0.0,,,,No,No
2013-11-07,0.0,,,,No,No
2013-11-08,0.0,,,,No,No
2013-11-09,0.0,,,,No,No
2013-11-10,0.0,,,,No,Yes
2013-11-11,39.2,,,,Yes,Yes
2013-11-12,17.2,,,,Yes,Yes
2013-11-13,9.2,,,,Yes,No
2013-11-14,0.2,,,,No,No
2013-11-15,0.0,,,,No,
2013-11-16,,,,,,
2013-11-17,,,,,,
2013-11-18,,,,,,
2013-11-19,,,,,,
2013-11-20,,,,,,No
2013-11-21,0.0,,,,No,
2013-11-22,,,,,,No
2013-11-23,0.0,,,,No,No
2013-11-24,0.0,,,,No,No
2013-11-25,0.0,,,,No,No
2013-11-26,0.0,,,,No,No
2013-11-27,0.0,,,,No,No
2013-11-28,0.0,,,,No,No
2013-11-29,0.2,,,,No,Yes
2013-11-30,2.4,,,,Yes,No
2013-12-01,0.2,,,,No,No
2013-12-02,0.0,,,,No,No
2013-12-03,0.0,,,,No,No
2013-12-04,0.0,,,,No,Yes
2013-12-05,2.4,,,,Yes,No
2013-12-06,0.0,,,,No,No
2013-12-07,0.0,,,,No,No
2013-12-08,0.0,,,,No,No
2013-12-09,0.0,,,,No,No
2013-12-10,0.0,,,,No,No
2013-12-11,0.0,,,,No,No
2013-12-12,0.0,,,,No,No
2013-12-13,0.0,,,,No,No
2013-12-14,0.0,,,,No,No
2013-12-15,0.0,,,,No,No
2013-12-16,0.0,,,,No,No
2013-12-17,0.0,,,,No,No
2013-12-18,0.0,,,,No,No
2013-12-19,0.0,,,,No,No
2013-12-20,0.0,,,,No,No
2013-12-21,0.0,,,,No,No
2013-12-22,0.0,,,,No,No
2013-12-23,0.0,,,,No,No
2013-12-24,0.6,,,,No,No
2013-12-25,0.0,,,,No,Yes
2013-12-26,24.4,,,,Yes,Yes
2013-12-27,1.2,,,,Yes,No
2013-12-28,0.2,,,,No,No
2013-12-29,0.0,,,,No,No
2013-12-30,0.0,,,,No,No
2013-12-31,0.0,,,,No,No
2014-01-01,0.0,,,,No,No
2014-01-02,0.2,,,,No,No
2014-01-03,0.8,,,,No,No
2014-01-04,0.2,,,,No,No
2014-01-05,0.0,,,,No,No
2014-01-06,0.0,,,,No,No
2014-01-07,0.4,,,,No,Yes
2014-01-08,3.2,,,,Yes,No
2014-01-09,0.8,,,,No,No
2014-01-10,0.0,,,,No,No
2014-01-11,0.0,,,,No,No
2014-01-12,0.0,,,,No,No
2014-01-13,0.0,,,,No,No
2014-01-14,0.0,,,,No,No
2014-01-15,0.0,,,,No,No
2014-01-16,0.0,,,,No,No
2014-01-17,0.0,,,,No,No
2014-01-18,0.0,,,,No,
2014-01-19,,,,,,No
2014-01-20,0.0,,,,No,Yes
2014-01-21,9.6,,,,Yes,Yes
2014-01-22,1.4,,,,Yes,Yes
2014-01-23,1.4,,,,Yes,No
2014-01-24,0.0,,,,No,Yes
2014-01-25,2.8,,,,Yes,No
2014-01-26,0.6,,,,No,No
2014-01-27,0.2,,,,No,No
2014-01-28,0.0,,,,No,No
2014-01-29,0.0,,,,No,No
2014-01-30,0.0,,,,No,No
2014-01-31,0.0,,,,No,No
2014-02-01,0.0,,,,No,No
2014-02-02,0.0,,,,No,No
2014-02-03,0.0,,,,No,No
2014-02-04,0.0,,,,No,Yes
2014-02-05,1.6,,,,Yes,No
2014-02-06,0.0,,,,No,No
2014-02-07,0.0,,,,No,No
2014-02-08,0.0,,,,No,No
2014-02-09,0.0,,,,No,No
2014-02-10,0.0,,,,No,No
2014-02-11,0.0,,,,No,No
2014-02-12,0.4,,,,No,No
2014-02-13,0.0,,,,No,No
2014-02-14,0.4,,,,No,Yes
2014-02-15,4.0,,,,Yes,Yes
2014-02-16,10.6,,,,Yes,Yes
2014-02-17,25.6,,,,Yes,No
2014-02-18,0.4,,,,No,No
2014-02-19,0.0,,,,No,Yes
2014-02-20,12.0,,,,Yes,No
2014-02-21,0.0,,,,No,No
2014-02-22,0.0,,,,No,No
2014-02-23,0.0,,,,No,No
2014-02-24,0.0,,,,No,No
2014-02-25,0.0,,,,No,No
2014-02-26,0.0,,,,No,Yes
2014-02-27,9.4,,,,Yes,Yes
2014-02-28,4.6,,,,Yes,Yes
2014-03-01,5.2,,,,Yes,Yes
2014-03-02,17.6,,,,Yes,Yes
2014-03-03,5.6,,,,Yes,Yes
2014-03-04,2.6,,,,Yes,No
2014-03-05,0.2,,,,No,No
2014-03-06,0.6,,,,No,No
2014-03-07,0.0,,,,No,No
2014-03-08,0.0,,,,No,No
2014-03-09,0.2,,,,No,No
2014-03-10,0.0,,,,No,No
2014-03-11,0.0,,,,No,No
2014-03-12,0.0,,,,No,No
2014-03-13,0.0,,,,No,No
2014-03-14,0.0,,,,No,No
2014-03-15,0.0,,,,No,
2014-03-16,,,,,,
2014-03-17,,,,,,No
2014-03-18,0.0,,,,No,No
2014-03-19,0.0,,,,No,No
2014-03-20,0.0,,,,No,No
2014-03-21,0.0,,,,No,Yes
2014-03-22,24.4,,,,Yes,No
2014-03-23,0.4,,,,No,Yes
2014-03-24,2.8,,,,Yes,Yes
2014-03-25,15.2,,,,Yes,No
2014-03-26,0.0,,,,No,Yes
2014-03-27,9.4,,,,Yes,Yes
2014-03-28,6.2,,,,Yes,Yes
2014-03-29,3.2,,,,Yes,Yes
2014-03-30,1.4,,,,Yes,Yes
2014-03-31,10.8,,,,Yes,No
2014-04-01,0.2,,,,No,No
2014-04-02,0.2,,,,No,No
2014-04-03,0.0,,,,No,Yes
2014-04-04,2.8,,,,Yes,Yes
2014-04-05,8.4,,,,Yes,Yes
2014-04-06,18.0,,,,Yes,Yes
2014-04-07,4.2,,,,Yes,Yes
2014-04-08,1.2,,,,Yes,No
2014-04-09,0.0,,,,No,No
2014-04-10,0.0,,,,No,Yes
2014-04-11,2.4,,,,Yes,Yes
2014-04-12,3.6,,,,Yes,No
2014-04-13,0.0,,,,No,No
2014-04-14,0.0,,,,No,No
2014-04-15,0.0,,,,No,No
2014-04-16,0.0,,,,No,No
2014-04-17,0.0,,,,No,No
2014-04-18,0.0,,,,No,No
2014-04-19,0.0,,,,No,No
2014-04-20,0.0,,,,No,No
2014-04-21,0.0,,,,No,No
2014-04-22,0.0,,,,No,No
2014-04-23,0.0,,,,No,No
2014-04-24,0.0,,,,No,No
2014-04-25,0.0,,,,No,No
2014-04-26,0.0,,,,No,No
2014-04-27,0.0,,,,No,No
2014-04-28,0.0,,,,No,No
2014-04-29,0.2,,,,No,No
2014-04-30,0.2,,,,No,No
2014-05-01,0.0,,,,No,No
2014-05-02,0.0,,,,No,No
2014-05-03,1.0,,8.0,8.0,No,No
2014-05-04,0.2,,1.0,1.0,No,No
2014-05-05,0.2,,,,No,No
2014-05-06,0.0,,,,No,No
2014-05-07,0.0,,,,No,No
2014-05-08,0.0,,,1.0,No,No
2014-05-09,0.0,,5.0,,No,No
2014-05-10,0.0,,,,No,Yes
2014-05-11,1.4,,,,Yes,No
2014-05-12,0.0,,7.0,6.0,No,No
2014-05-13,0.2,,8.0,7.0,No,No
2014-05-14,0.0,,3.0,,No,No
2014-05-15,0.2,,7.0,,No,No
2014-05-16,0.0,,,,No,No
2014-05-17,0.2,,,4.0,No,No
2014-05-18,0.0,,,,No,No
2014-05-19,0.0,,8.0,1.0,No,No
2014-05-20,0.0,,,,No,No
2014-05-21,0.0,,,,No,No
2014-05-22,0.0,,,,No,No
2014-05-23,0.0,,,,No,No
2014-05-24,0.0,,,7.0,No,No
2014-05-25,0.0,,8.0,3.0,No,No
2014-05-26,0.0,,,,No,No
2014-05-27,0.0,,,,No,No
2014-05-28,0.0,,,,No,No
2014-05-29,0.0,,,4.0,No,No
2014-05-30,0.0,,8.0,8.0,No,No
2014-05-31,0.0,,2.0,8.0,No,No
2014-06-01,0.0,,8.0,8.0,No,Yes
2014-06-02,9.4,,,,Yes,No
2014-06-03,0.0,,,,No,No
2014-06-04,0.0,,,,No,
2014-06-05,,,8.0,8.0,,No
2014-06-06,0.0,,8.0,7.0,No,No
2014-06-07,0.0,,,,No,No
2014-06-08,0.0,,,7.0,No,No
2014-06-09,0.0,,1.0,8.0,No,Yes
2014-06-10,3.4,,8.0,8.0,Yes,No
2014-06-11,0.8,,4.0,,No,No
2014-06-12,0.2,,,,No,No
2014-06-13,0.0,,8.0,,No,Yes
2014-06-14,2.8,,8.0,1.0,Yes,No
2014-06-15,0.0,,8.0,8.0,No,No
2014-06-16,0.0,,,,No,No
2014-06-17,0.0,,,4.0,No,No
2014-06-18,0.0,,,,No,No
2014-06-19,0.0,,,,No,No
2014-06-20,0.0,,,1.0,No,No
2014-06-21,0.0,,,6.0,No,Yes
2014-06-22,2.4,,8.0,,Yes,No
2014-06-23,0.0,,,,No,No
2014-06-24,0.0,,3.0,1.0,No,No
2014-06-25,0.0,,,3.0,No,No
2014-06-26,0.0,,,,No,No
2014-06-27,0.0,,,,No,No
2014-06-28,0.0,,,,No,No
2014-06-29,0.0,,,,No,No
2014-06-30,0.0,,,,No,No
2014-07-01,0.0,,,,No,No
2014-07-02,0.0,,,,No,No
2014-07-03,0.0,,5.0,,No,No
2014-07-04,0.0,,,,No,No
2014-07-05,0.0,,,,No,No
2014-07-06,0.0,,,5.0,No,No
2014-07-07,0.0,,,1.0,No,No
2014-07-08,0.0,,,,No,No
2014-07-09,0.0,,,,No,No
2014-07-10,0.2,,1.0,,No,No
2014-07-11,0.0,,,,No,No
2014-07-12,0.0,,,3.0,No,No
2014-07-13,0.2,,,4.0,No,No
2014-07-14,0.0,,,8.0,No,No
2014-07-15,0.2,,2.0,8.0,No,No
2014-07-16,1.0,,8.0,4.0,No,No
2014-07-17,0.6,,1.0,3.0,No,No
2014-07-18,0.2,,1.0,,No,No
2014-07-19,0.0,,,7.0,No,No
2014-07-20,0.0,,8.0,8.0,No,No
2014-07-21,0.0,,3.0,1.0,No,No
2014-07-22,0.0,,,,No,No
2014-07-23,0.0,,,,No,No
2014-07-24,0.0,,7.0,8.0,No,No
2014-07-25,0.0,,7.0,7.0,No,
2014-07-26,,,8.0,4.0,,Yes
2014-07-27,1.6,,,,Yes,No
2014-07-28,0.0,,1.0,,No,No
2014-07-29,0.0,,,,No,No
2014-07-30,0.0,,,,No,No
2014-07-31,0.0,,,,No,No
2014-08-01,0.0,,1.0,,No,No
2014-08-02,0.0,,,1.0,No,No
2014-08-03,0.0,,,1.0,No,No
2014-08-04,0.0,,,,No,No
2014-08-05,0.0,,,,No,No
2014-08-06,0.0,,,,No,No
2014-08-07,0.0,,8.0,,No,No
2014-08-08,0.0,,4.0,,No,No
2014-08-09,0.0,,8.0,,No,No
2014-08-10,0.0,,8.0,,No,No
2014-08-11,0.0,,8.0,8.0,No,No
2014-08-12,0.0,,8.0,8.0,No,Yes
2014-08-13,2.0,,8.0,2.0,Yes,No
2014-08-14,0.0,,,2.0,No,No
2014-08-15,0.0,,,,No,No
2014-08-16,0.0,,8.0,8.0,No,Yes
2014-08-17,23.8,,8.0,4.0,Yes,Yes
2014-08-18,11.4,,8.0,8.0,Yes,Yes
2014-08-19,12.6,,6.0,8.0,Yes,Yes
2014-08-20,2.2,,7.0,8.0,Yes,No
2014-08-21,0.2,,8.0,3.0,No,Yes
2014-08-22,2.8,,7.0,8.0,Yes,No
2014-08-23,0.2,,8.0,7.0,No,No
2014-08-24,0.6,,8.0,,No,No
2014-08-25,0.0,,8.0,8.0,No,Yes
2014-08-26,2.8,,7.0,8.0,Yes,Yes
2014-08-27,38.0,,7.0,8.0,Yes,Yes
2014-08-28,10.6,,8.0,8.0,Yes,No
2014-08-29,0.6,,5.0,6.0,No,No
2014-08-30,0.0,,7.0,8.0,No,No
2014-08-31,0.0,,3.0,,No,No
2014-09-01,0.0,,2.0,,No,No
2014-09-02,0.0,,6.0,6.0,No,No
2014-09-03,0.6,,1.0,8.0,No,No
2014-09-04,0.0,,,8.0,No,No
2014-09-05,0.0,,,7.0,No,No
2014-09-06,0.2,,8.0,8.0,No,Yes
2014-09-07,3.2,,7.0,8.0,Yes,No
2014-09-08,0.4,,8.0,4.0,No,No
2014-09-09,0.0,,,5.0,No,Yes
2014-09-10,7.8,,,6.0,Yes,No
2014-09-11,0.2,,,,No,No
2014-09-12,0.0,,8.0,8.0,No,No
2014-09-13,0.0,,7.0,8.0,No,No
2014-09-14,0.0,,3.0,1.0,No,No
2014-09-15,0.2,,,,No,No
2014-09-16,0.0,,8.0,6.0,No,No
2014-09-17,0.2,,,1.0,No,No
2014-09-18,0.0,,,,No,No
2014-09-19,0.0,,,,No,No
2014-09-20,0.0,,,1.0,No,No
2014-09-21,0.0,,8.0,,No,No
2014-09-22,0.0,,7.0,,No,No
2014-09-23,0.0,,,,No,No
2014-09-24,0.0,,,4.0,No,No
2014-09-25,0.0,,3.0,8.0,No,Yes
2014-09-26,6.2,,1.0,5.0,Yes,No
2014-09-27,0.4,,1.0,,No,No
2014-09-28,0.0,,,,No,No
2014-09-29,0.0,,,,No,No
2014-09-30,0.0,,3.0,2.0,No,No
2014-10-01,0.0,,,,No,No
2014-10-02,0.0,,,,No,No
2014-10-03,0.0,,,3.0,No,No
2014-10-04,0.0,,7.0,,No,No
2014-10-05,0.0,,,,No,No
2014-10-06,0.0,,8.0,,No,No
2014-10-07,0.0,,8.0,,No,No
2014-10-08,0.2,,3.0,5.0,No,No
2014-10-09,0.2,,8.0,,No,No
2014-10-10,0.0,,,,No,No
2014-10-11,0.0,,,,No,No
2014-10-12,0.0,,,,No,No
2014-10-13,0.0,,,2.0,No,Yes
2014-10-14,12.4,,4.0,8.0,Yes,Yes
2014-10-15,29.4,,8.0,2.0,Yes,No
2014-10-16,0.2,,,,No,No
2014-10-17,0.2,,,8.0,No,No
2014-10-18,0.0,,4.0,,No,No
2014-10-19,0.0,,,,No,No
2014-10-20,0.0,,8.0,8.0,No,Yes
2014-10-21,1.6,,8.0,8.0,Yes,No
2014-10-22,0.0,,,,No,No
2014-10-23,0.0,,,,No,No
2014-10-24,1.0,,1.0,,No,No
2014-10-25,0.0,,,,No,No
2014-10-26,0.8,,5.0,,No,No
2014-10-27,0.2,,,1.0,No,No
2014-10-28,0.0,,,,No,No
2014-10-29,0.0,,,,No,No
2014-10-30,0.0,,,,No,No
2014-10-31,0.0,,,,No,No
2014-11-01,0.0,,,,No,No
2014-11-02,0.8,,,,No,No
2014-11-03,0.0,,,2.0,No,No
2014-11-04,0.0,,8.0,1.0,No,No
2014-11-05,0.0,,3.0,8.0,No,Yes
2014-11-06,8.2,,7.0,7.0,Yes,No
2014-11-07,0.2,,3.0,,No,No
2014-11-08,0.0,,,,No,No
2014-11-09,0.0,,,,No,No
2014-11-10,0.0,,8.0,4.0,No,No
2014-11-11,0.0,,,8.0,No,No
2014-11-12,0.0,,8.0,,No,No
2014-11-13,0.0,,7.0,,No,No
2014-11-14,0.0,,,,No,No
2014-11-15,0.0,,,,No,No
2014-11-16,1.0,,8.0,,No,No
2014-11-17,0.0,,,,No,No
2014-11-18,0.0,,,,No,No
2014-11-19,0.0,,3.0,4.0,No,No
2014-11-20,0.0,,,,No,No
2014-11-21,0.0,,,,No,No
2014-11-22,0.0,,3.0,,No,No
2014-11-23,0.0,,,1.0,No,No
2014-11-24,0.0,,8.0,,No,Yes
2014-11-25,5.4,,1.0,,Yes,No
2014-11-26,0.2,,8.0,3.0,No,No
2014-11-27,0.8,,8.0,8.0,No,No
2014-11-28,0.0,,8.0,4.0,No,No
2014-11-29,0.0,,,,No,No
2014-11-30,0.0,,,5.0,No,Yes
2014-12-01,18.2,,,3.0,Yes,Yes
2014-12-02,21.4,,2.0,5.0,Yes,No
2014-12-03,0.0,,,,No,Yes
2014-12-04,33.0,,1.0,,Yes,Yes
2014-12-05,2.0,,,1.0,Yes,Yes
2014-12-06,15.2,,6.0,5.0,Yes,Yes
2014-12-07,33.6,,7.0,5.0,Yes,Yes
2014-12-08,10.6,,7.0,5.0,Yes,Yes
2014-12-09,3.8,,8.0,8.0,Yes,No
2014-12-10,0.0,,8.0,8.0,No,Yes
2014-12-11,16.0,,3.0,8.0,Yes,Yes
2014-12-12,21.8,,6.0,5.0,Yes,No
2014-12-13,0.0,,8.0,8.0,No,No
2014-12-14,0.0,,,,No,No
2014-12-15,0.0,,,,No,No
2014-12-16,0.0,,3.0,,No,No
2014-12-17,0.0,,8.0,6.0,No,No
2014-12-18,0.0,,8.0,,No,No
2014-12-19,0.0,,1.0,1.0,No,No
2014-12-20,0.0,,8.0,,No,No
2014-12-21,0.0,,,,No,No
2014-12-22,0.0,,4.0,,No,Yes
2014-12-23,32.0,,1.0,8.0,Yes,Yes
2014-12-24,4.0,,8.0,5.0,Yes,No
2014-12-25,0.6,,6.0,,No,Yes
2014-12-26,17.0,,,,Yes,No
2014-12-27,0.2,,8.0,8.0,No,No
2014-12-28,0.0,,1.0,8.0,No,No
2014-12-29,0.0,,,,No,No
2014-12-30,0.0,,,,No,No
2014-12-31,0.0,,7.0,1.0,No,No
2015-01-01,0.0,,,,No,No
2015-01-02,0.0,,5.0,3.0,No,No
2015-01-03,0.2,,6.0,,No,No
2015-01-04,0.0,,,,No,Yes
2015-01-05,4.2,,8.0,8.0,Yes,No
2015-01-06,0.6,,8.0,2.0,No,No
2015-01-07,0.0,,3.0,,No,No
2015-01-08,0.0,,,,No,No
2015-01-09,0.0,,1.0,8.0,No,Yes
2015-01-10,9.0,,1.0,,Yes,Yes
2015-01-11,26.6,,8.0,8.0,Yes,Yes
2015-01-12,8.2,,8.0,8.0,Yes,No
2015-01-13,0.8,,7.0,,No,Yes
2015-01-14,1.2,,,,Yes,No
2015-01-15,0.0,,2.0,,No,No
2015-01-16,0.0,,,2.0,No,No
2015-01-17,0.0,,,,No,No
2015-01-18,0.0,,,,No,No
2015-01-19,0.8,,8.0,7.0,No,Yes
2015-01-20,3.8,,8.0,8.0,Yes,No
2015-01-21,0.2,,8.0,8.0,No,No
2015-01-22,0.0,,3.0,,No,No
2015-01-23,0.0,,1.0,,No,No
2015-01-24,0.0,,8.0,1.0,No,Yes
2015-01-25,2.8,,,0.0,Yes,No
2015-01-26,0.0,,8.0,8.0,No,Yes
2015-01-27,10.0,,8.0,8.0,Yes,Yes
2015-01-28,47.4,,8.0,8.0,Yes,Yes
2015-01-29,22.6,,,3.0,Yes,No
2015-01-30,0.0,,8.0,,No,No
2015-01-31,0.6,,,2.0,No,No
2015-02-01,0.0,,1.0,8.0,No,Yes
2015-02-02,53.4,,8.0,8.0,Yes,No
2015-02-03,0.0,,8.0,6.0,No,No
2015-02-04,0.0,,5.0,3.0,No,No
2015-02-05,0.6,,8.0,8.0,No,No
2015-02-06,0.4,,2.0,8.0,No,No
2015-02-07,0.0,,8.0,,No,No
2015-02-08,0.0,,,,No,No
2015-02-09,0.0,,,8.0,No,No
2015-02-10,0.2,,8.0,3.0,No,No
2015-02-11,0.2,,,1.0,No,No
2015-02-12,0.0,,,6.0,No,Yes
2015-02-13,19.6,,,5.0,Yes,Yes
2015-02-14,6.0,,,,Yes,Yes
2015-02-15,1.4,,8.0,,Yes,No
2015-02-16,0.4,,3.0,,No,No
2015-02-17,0.0,,,1.0,No,No
2015-02-18,0.0,,,,No,No
2015-02-19,0.0,,8.0,8.0,No,Yes
2015-02-20,4.8,,4.0,1.0,Yes,Yes
2015-02-21,5.4,,8.0,8.0,Yes,Yes
2015-02-22,2.6,,8.0,8.0,Yes,Yes
2015-02-23,2.4,,8.0,5.0,Yes,No
2015-02-24,0.0,,8.0,8.0,No,No
2015-02-25,0.0,,,8.0,No,No
2015-02-26,0.6,,8.0,4.0,No,No
2015-02-27,1.0,,8.0,,No,No
2015-02-28,0.2,,8.0,1.0,No,No
2015-03-01,0.0,,,3.0,No,Yes
2015-03-02,1.2,,8.0,7.0,Yes,No
2015-03-03,0.0,,,,No,No
2015-03-04,0.0,,8.0,2.0,No,No
2015-03-05,0.0,,,,No,No
2015-03-06,0.0,,,,No,No
2015-03-07,0.0,,1.0,1.0,No,No
2015-03-08,0.0,,,,No,No
2015-03-09,0.0,,,,No,No
2015-03-10,0.0,,8.0,8.0,No,No
2015-03-11,0.0,,1.0,1.0,No,No
2015-03-12,1.0,,5.0,1.0,No,Yes
2015-03-13,3.2,,7.0,8.0,Yes,No
2015-03-14,0.0,,8.0,,No,No
2015-03-15,0.2,,2.0,4.0,No,No
2015-03-16,0.0,,8.0,8.0,No,No
2015-03-17,0.0,,,,No,No
2015-03-18,0.0,,,1.0,No,No
2015-03-19,0.0,,,,No,No
2015-03-20,0.2,,,1.0,No,Yes
2015-03-21,3.4,,8.0,8.0,Yes,No
2015-03-22,0.4,,8.0,8.0,No,Yes
2015-03-23,2.0,,8.0,,Yes,No
2015-03-24,0.2,,8.0,8.0,No,Yes
2015-03-25,10.6,,2.0,,Yes,No
2015-03-26,0.2,,,,No,No
2015-03-27,0.0,,,,No,No
2015-03-28,0.0,,,,No,No
2015-03-29,0.0,,,,No,No
2015-03-30,0.0,,8.0,5.0,No,Yes
