Date,Rainfall,Sunshine,Cloud9am,Cloud3pm,RainToday,RainTomorrow
2011-03-27,0.0,5.2,5.0,7.0,No,No
2011-03-28,0.0,4.8,4.0,6.0,No,Yes
2011-03-29,6.0,0.9,7.0,8.0,Yes,Yes
2011-03-30,6.8,0.0,8.0,8.0,Yes,Yes
2011-03-31,16.0,6.6,7.0,7.0,Yes,No
2011-05-01,0.2,10.1,0.0,1.0,No,No
2011-05-02,0.0,10.1,1.0,3.0,No,No
2011-05-03,0.0,6.9,3.0,7.0,No,Yes
2011-05-04,19.6,8.8,1.0,3.0,Yes,No
2011-05-05,0.2,8.8,1.0,3.0,No,No
2011-05-06,0.0,9.6,6.0,6.0,No,No
2011-05-07,0.0,10.0,1.0,3.0,No,No
2011-05-08,0.0,5.6,7.0,3.0,No,Yes
2011-05-09,5.6,0.1,8.0,7.0,Yes,Yes
2011-05-10,3.8,10.1,2.0,2.0,Yes,No
2011-05-11,0.0,10.2,0.0,0.0,No,No
2011-05-12,0.0,10.2,1.0,1.0,No,No
2011-05-13,0.0,10.3,0.0,1.0,No,No
2011-05-14,0.0,10.3,2.0,2.0,No,No
2011-05-15,0.0,10.0,1.0,2.0,No,No
2011-05-16,0.0,8.1,2.0,5.0,No,No
2011-05-17,0.4,8.1,1.0,2.0,No,No
2011-05-18,0.2,7.3,3.0,5.0,No,No
2011-05-19,0.2,6.5,5.0,7.0,No,Yes
2011-05-20,4.2,8.9,1.0,6.0,Yes,No
2011-05-21,0.4,4.5,7.0,4.0,No,Yes
2011-05-22,10.8,4.7,7.0,7.0,Yes,No
2011-05-23,0.0,1.9,7.0,8.0,No,Yes
2011-05-24,11.4,9.7,1.0,3.0,Yes,No
2011-05-25,0.0,10.1,1.0,1.0,No,No
2011-05-26,0.0,9.6,1.0,2.0,No,No
2011-05-27,0.0,9.8,1.0,1.0,No,No
2011-05-28,0.0,5.5,1.0,7.0,No,No
2011-05-29,0.0,7.5,4.0,5.0,No,Yes
2011-05-30,12.0,8.3,4.0,4.0,Yes,No
2011-05-31,0.2,7.9,5.0,6.0,No,No
2011-06-01,0.0,3.9,7.0,3.0,No,No
2011-06-02,0.0,7.4,1.0,6.0,No,No
2011-06-03,0.0,9.8,0.0,1.0,No,No
2011-06-04,0.0,9.8,0.0,2.0,No,No
2011-06-05,0.0,2.1,7.0,6.0,No,No
2011-06-06,0.0,10.1,1.0,2.0,No,No
2011-06-07,0.0,0.8,8.0,7.0,No,
2011-06-08,,0.1,8.0,8.0,,No
2011-06-09,0.0,0.0,7.0,7.0,No,No
2011-06-10,0.0,9.2,1.0,2.0,No,No
2011-06-11,0.0,0.0,8.0,8.0,No,Yes
2011-06-12,3.8,1.7,8.0,7.0,Yes,No
2011-06-13,0.2,9.5,3.0,2.0,No,No
2011-06-14,0.0,9.8,1.0,4.0,No,No
2011-06-15,0.0,8.8,1.0,2.0,No,No
2011-06-16,0.0,9.5,1.0,2.0,No,No
2011-06-17,0.0,10.2,1.0,2.0,No,No
2011-06-18,0.0,9.7,1.0,1.0,No,No
2011-06-19,0.0,9.1,0.0,0.0,No,No
2011-06-20,0.0,9.4,0.0,0.0,No,No
2011-06-21,0.0,9.6,1.0,0.0,No,No
2011-06-22,0.0,9.9,1.0,0.0,No,No
2011-06-23,0.0,9.9,0.0,0.0,No,No
2011-06-24,0.0,9.6,1.0,2.0,No,No
2011-06-25,0.2,9.4,1.0,1.0,No,No
2011-06-26,0.0,9.1,2.0,1.0,No,No
2011-06-27,0.0,0.1,7.0,6.0,No,No
2011-06-28,0.0,8.8,1.0,3.0,No,No
2011-06-29,0.0,4.1,7.0,7.0,No,Yes
2011-06-30,6.4,4.9,5.0,4.0,Yes,No
2011-07-01,0.2,8.8,2.0,6.0,No,No
2011-07-02,0.0,8.7,6.0,2.0,No,No
2011-07-03,0.0,1.2,7.0,7.0,No,No
2011-07-04,0.0,9.5,0.0,1.0,No,No
2011-07-05,0.0,10.2,1.0,0.0,No,No
2011-07-06,0.0,9.9,0.0,0.0,No,No
2011-07-07,0.0,9.9,0.0,1.0,No,No
2011-07-08,0.0,9.7,1.0,1.0,No,No
2011-07-09,0.0,10.1,0.0,0.0,No,No
2011-07-10,0.0,10.0,0.0,0.0,No,No
2011-07-11,0.0,9.9,5.0,2.0,No,No
2011-07-12,0.0,9.9,1.0,0.0,No,No
2011-07-13,0.0,9.6,7.0,3.0,No,No
2011-07-14,0.0,9.4,3.0,3.0,No,
2011-07-15,,1.2,7.0,7.0,,Yes
2011-07-16,10.8,0.6,8.0,7.0,Yes,No
2011-07-17,1.0,7.8,1.0,3.0,No,No
2011-07-18,0.2,9.9,1.0,3.0,No,No
2011-07-19,0.0,10.2,1.0,0.0,No,No
2011-07-20,0.0,10.0,1.0,1.0,No,No
2011-07-21,0.0,10.0,0.0,1.0,No,No
2011-07-22,0.0,10.0,1.0,1.0,No,No
2011-07-23,0.0,9.8,1.0,3.0,No,No
2011-07-24,0.0,9.8,0.0,2.0,No,No
2011-07-25,0.0,10.1,0.0,1.0,No,No
2011-07-26,0.2,7.6,3.0,6.0,No,No
2011-07-27,0.0,9.7,1.0,2.0,No,No
2011-07-28,0.0,9.7,1.0,2.0,No,No
2011-07-29,0.0,8.2,3.0,4.0,No,No
2011-07-30,0.0,8.5,2.0,5.0,No,No
2011-07-31,0.0,8.7,1.0,3.0,No,No
2011-08-01,0.0,10.0,1.0,1.0,No,No
2011-08-02,0.0,9.8,1.0,1.0,No,No
2011-08-03,0.0,10.0,1.0,2.0,No,No
2011-08-04,0.0,9.9,1.0,2.0,No,No
2011-08-05,0.0,4.8,6.0,5.0,No,No
2011-08-06,0.0,9.0,1.0,4.0,No,No
2011-08-07,0.0,7.3,3.0,2.0,No,No
2011-08-08,0.0,10.1,6.0,2.0,No,No
2011-08-09,0.0,10.2,1.0,3.0,No,No
2011-08-10,0.0,10.1,0.0,1.0,No,No
2011-08-11,0.0,4.5,6.0,7.0,No,No
2011-08-12,0.0,10.3,0.0,1.0,No,No
2011-08-13,0.0,10.8,1.0,3.0,No,No
2011-08-14,0.0,7.3,5.0,6.0,No,Yes
2011-08-15,2.2,10.4,1.0,3.0,Yes,No
2011-08-16,0.0,10.5,2.0,3.0,No,No
2011-08-17,0.0,4.9,3.0,6.0,No,No
2011-08-18,0.0,5.6,6.0,1.0,No,No
2011-08-19,0.0,10.8,1.0,2.0,No,No
2011-08-20,0.0,7.8,1.0,7.0,No,Yes
2011-08-21,3.0,1.9,8.0,7.0,Yes,Yes
2011-08-22,8.0,8.3,6.0,5.0,Yes,Yes
2011-08-23,15.2,6.6,3.0,5.0,Yes,Yes
2011-08-24,6.8,5.2,7.0,7.0,Yes,No
2011-08-25,0.0,6.1,7.0,4.0,No,No
2011-08-26,0.0,5.2,1.0,7.0,No,Yes
2011-08-27,5.2,0.0,8.0,8.0,Yes,Yes
2011-08-28,23.6,8.4,5.0,4.0,Yes,No
2011-08-29,0.0,10.2,1.0,3.0,No,No
2011-08-30,0.0,2.8,7.0,7.0,No,Yes
2011-08-31,12.8,10.9,1.0,1.0,Yes,No
2011-09-01,0.0,10.8,1.0,2.0,No,No
2011-09-02,0.0,9.9,1.0,5.0,No,No
2011-09-03,0.0,9.2,3.0,6.0,No,No
2011-09-04,0.0,8.3,6.0,3.0,No,No
2011-09-05,0.4,9.2,3.0,2.0,No,No
2011-09-06,0.2,10.0,4.0,4.0,No,No
2011-09-07,0.0,10.6,1.0,1.0,No,No
2011-09-08,0.0,11.0,1.0,8.0,No,No
2011-09-09,0.0,2.0,6.0,7.0,No,Yes
2011-09-10,14.6,11.2,1.0,1.0,Yes,No
2011-09-11,0.0,11.2,0.0,1.0,No,No
2011-09-12,0.0,8.3,1.0,7.0,No,No
2011-09-13,0.0,9.6,3.0,2.0,No,No
2011-09-14,0.0,10.8,0.0,0.0,No,No
2011-09-15,0.0,11.3,0.0,1.0,No,No
2011-09-16,0.0,11.3,0.0,1.0,No,No
2011-09-17,0.0,11.0,0.0,0.0,No,No
2011-09-18,0.0,10.6,0.0,0.0,No,No
2011-09-19,0.0,10.6,0.0,0.0,No,No
2011-09-20,0.0,10.3,0.0,8.0,No,No
2011-09-21,0.0,11.2,2.0,1.0,No,No
2011-09-22,0.0,11.0,3.0,1.0,No,No
2011-09-23,0.0,10.7,1.0,1.0,No,No
2011-09-24,0.0,9.9,7.0,2.0,No,No
2011-09-25,0.2,9.4,4.0,5.0,No,No
2011-09-26,0.0,8.2,2.0,7.0,No,No
2011-09-27,0.0,11.2,1.0,2.0,No,No
2011-09-28,0.0,3.1,7.0,7.0,No,No
2011-09-29,0.0,3.1,8.0,2.0,No,Yes
2011-09-30,3.2,11.6,0.0,0.0,Yes,No
2011-10-01,0.0,9.4,1.0,3.0,No,No
2011-10-02,0.0,11.5,1.0,5.0,No,No
2011-10-03,0.0,6.0,2.0,7.0,No,Yes
2011-10-04,6.0,11.4,0.0,1.0,Yes,No
2011-10-05,0.2,7.3,7.0,7.0,No,Yes
2011-10-06,3.8,0.0,8.0,8.0,Yes,Yes
2011-10-07,5.4,8.4,4.0,3.0,Yes,Yes
2011-10-08,14.6,3.6,8.0,7.0,Yes,Yes
2011-10-09,1.4,11.1,1.0,7.0,Yes,No
2011-10-10,0.0,5.1,7.0,4.0,No,No
2011-10-11,0.0,11.8,2.0,2.0,No,No
2011-10-12,0.0,10.9,5.0,1.0,No,No
2011-10-13,0.0,6.8,7.0,7.0,No,Yes
2011-10-14,30.8,7.8,7.0,2.0,Yes,Yes
2011-10-15,13.8,5.8,8.0,1.0,Yes,Yes
2011-10-16,6.2,12.0,0.0,1.0,Yes,No
2011-10-17,0.6,1.0,7.0,7.0,No,No
2011-10-18,0.4,9.0,5.0,6.0,No,No
2011-10-19,0.0,8.8,7.0,7.0,No,No
2011-10-20,0.0,5.7,7.0,6.0,No,No
2011-10-21,0.0,10.4,7.0,5.0,No,No
2011-10-22,0.0,7.9,7.0,6.0,No,No
2011-10-23,0.0,12.0,4.0,2.0,No,No
2011-10-24,0.0,11.5,5.0,7.0,No,No
2011-10-25,0.0,11.1,2.0,6.0,No,No
2011-10-26,0.0,7.1,7.0,2.0,No,Yes
2011-10-27,6.2,6.1,5.0,5.0,Yes,No
2011-10-28,0.0,0.8,6.0,7.0,No,No
2011-10-29,0.0,5.7,8.0,2.0,No,No
2011-10-30,0.0,7.3,6.0,6.0,No,Yes
2011-10-31,28.4,1.5,8.0,7.0,Yes,No
2011-11-01,0.0,8.9,6.0,6.0,No,No
2011-11-02,0.0,12.0,4.0,3.0,No,No
2011-11-03,0.0,12.3,1.0,1.0,No,No
2011-11-04,0.0,9.8,3.0,2.0,No,No
2011-11-05,0.0,7.0,7.0,7.0,No,No
2011-11-06,0.0,9.9,3.0,6.0,No,No
2011-11-07,0.0,12.0,1.0,1.0,No,No
2011-11-08,0.0,13.1,2.0,1.0,No,No
2011-11-09,0.0,12.4,2.0,1.0,No,No
2011-11-10,0.0,12.2,1.0,2.0,No,No
2011-11-11,0.0,9.7,7.0,1.0,No,No
2011-11-12,0.0,12.5,4.0,1.0,No,No
2011-11-13,0.0,11.0,6.0,7.0,No,No
2011-11-14,0.0,12.2,2.0,1.0,No,No
2011-11-15,0.0,12.2,0.0,1.0,No,No
2011-11-16,0.0,10.5,1.0,3.0,No,No
2011-11-17,0.0,6.5,6.0,7.0,No,No
2011-11-18,0.0,3.8,6.0,5.0,No,No
2011-11-19,0.0,12.5,3.0,1.0,No,No
2011-11-20,0.0,12.4,2.0,1.0,No,No
2011-11-21,0.0,12.5,2.0,1.0,No,No
2011-11-22,0.0,9.2,7.0,7.0,No,No
2011-11-23,0.0,7.1,7.0,6.0,No,Yes
2011-11-24,1.6,0.0,7.0,7.0,Yes,Yes
2011-11-25,10.2,7.6,6.0,4.0,Yes,No
2011-11-26,0.6,5.9,6.0,7.0,No,Yes
2011-11-27,3.2,12.6,1.0,2.0,Yes,No
2011-11-28,0.0,10.7,3.0,7.0,No,
2011-11-29,,12.3,4.0,1.0,,No
2011-11-30,0.0,7.5,7.0,4.0,No,No
2011-12-01,0.0,0.9,7.0,7.0,No,Yes
2011-12-02,13.0,2.3,7.0,7.0,Yes,No
2011-12-03,0.0,12.2,3.0,2.0,No,No
2011-12-04,0.0,8.7,7.0,7.0,No,No
2011-12-05,0.0,2.4,7.0,7.0,No,No
2011-12-06,0.0,0.0,7.0,7.0,No,Yes
2011-12-07,5.8,0.0,8.0,8.0,Yes,Yes
2011-12-08,36.0,1.7,8.0,7.0,Yes,Yes
2011-12-09,2.4,10.8,4.0,7.0,Yes,Yes
2011-12-10,19.4,2.2,7.0,6.0,Yes,Yes
2011-12-11,1.6,6.8,2.0,7.0,Yes,Yes
2011-12-12,10.0,10.2,6.0,4.0,Yes,No
2011-12-13,0.0,11.1,1.0,3.0,No,Yes
2011-12-14,2.0,10.6,4.0,5.0,Yes,Yes
2011-12-15,1.2,0.0,8.0,8.0,Yes,No
2011-12-16,0.2,2.4,8.0,6.0,No,No
2011-12-17,0.0,10.9,5.0,4.0,No,No
2011-12-18,0.0,2.1,7.0,8.0,No,No
2011-12-19,0.0,6.0,7.0,7.0,No,No
2011-12-20,0.0,12.2,6.0,4.0,No,No
2011-12-21,0.0,9.3,5.0,3.0,No,Yes
2011-12-22,3.4,10.9,6.0,7.0,Yes,No
2011-12-23,0.4,0.9,7.0,8.0,No,Yes
2011-12-24,29.6,4.2,8.0,7.0,Yes,Yes
2011-12-25,1.8,12.3,3.0,1.0,Yes,No
2011-12-26,0.0,13.1,1.0,1.0,No,No
2011-12-27,0.0,4.5,7.0,6.0,No,Yes
2011-12-28,5.4,11.0,2.0,6.0,Yes,No
2011-12-29,0.0,7.8,7.0,7.0,No,No
2011-12-30,0.0,5.3,6.0,6.0,No,No
2011-12-31,0.2,5.5,6.0,7.0,No,Yes
2012-01-01,2.4,13.1,4.0,3.0,Yes,No
2012-01-02,0.0,13.0,2.0,2.0,No,No
2012-01-03,0.0,,7.0,1.0,No,No
2012-01-04,0.0,12.7,2.0,2.0,No,No
2012-01-05,0.0,6.6,7.0,3.0,No,No
2012-01-06,0.0,8.3,7.0,2.0,No,No
2012-01-07,0.0,5.8,7.0,5.0,No,No
2012-01-08,0.0,11.6,2.0,1.0,No,No
2012-01-09,0.0,12.7,2.0,2.0,No,No
2012-01-10,0.0,10.6,6.0,1.0,No,No
2012-01-11,0.0,11.9,7.0,5.0,No,No
2012-01-12,0.0,9.6,4.0,5.0,No,No
2012-01-13,0.0,9.7,5.0,5.0,No,No
2012-01-14,0.0,3.1,7.0,7.0,No,Yes
2012-01-15,2.4,2.8,7.0,7.0,Yes,Yes
2012-01-16,44.4,0.2,7.0,7.0,Yes,Yes
2012-01-17,34.2,0.0,7.0,7.0,Yes,Yes
2012-01-18,5.4,7.5,2.0,7.0,Yes,No
2012-01-19,0.0,12.3,3.0,2.0,No,No
2012-01-20,0.0,8.8,7.0,4.0,No,No
2012-01-21,0.0,9.7,3.0,7.0,No,No
2012-01-22,0.0,9.7,7.0,7.0,No,No
2012-01-23,0.6,0.5,7.0,8.0,No,Yes
2012-01-24,31.2,0.0,8.0,8.0,Yes,Yes
2012-01-25,168.4,0.7,8.0,8.0,Yes,Yes
2012-01-26,3.8,5.8,6.0,7.0,Yes,Yes
2012-01-27,8.6,0.0,8.0,8.0,Yes,Yes
2012-01-28,8.2,,8.0,8.0,Yes,Yes
2012-01-29,18.0,0.0,8.0,8.0,Yes,Yes
2012-01-30,15.8,6.3,6.0,5.0,Yes,No
2012-01-31,0.0,10.6,4.0,3.0,No,
2012-02-01,,11.5,3.0,5.0,,No
2012-02-02,0.4,9.9,6.0,6.0,No,Yes
2012-02-03,3.2,,7.0,7.0,Yes,No
2012-02-04,0.2,8.6,2.0,6.0,No,No
2012-02-05,0.0,11.1,3.0,2.0,No,No
2012-02-06,0.0,11.2,1.0,5.0,No,No
2012-02-07,0.0,10.6,4.0,2.0,No,No
2012-02-08,0.0,,5.0,4.0,No,Yes
2012-02-09,32.2,12.1,3.0,4.0,Yes,No
2012-02-10,0.0,12.0,2.0,1.0,No,No
2012-02-11,0.0,10.6,6.0,3.0,No,Yes
2012-02-12,1.2,10.0,1.0,2.0,Yes,Yes
2012-02-13,14.8,8.1,3.0,5.0,Yes,Yes
2012-02-14,1.6,10.9,1.0,3.0,Yes,No
2012-02-15,0.0,11.6,2.0,1.0,No,No
2012-02-16,0.0,11.6,2.0,2.0,No,No
2012-02-17,0.0,11.9,2.0,3.0,No,No
2012-02-18,0.0,8.7,4.0,5.0,No,No
2012-02-19,0.0,8.9,4.0,3.0,No,No
2012-02-20,0.0,11.2,6.0,6.0,No,Yes
2012-02-21,20.0,5.3,7.0,7.0,Yes,No
2012-02-22,0.2,9.5,2.0,7.0,No,Yes
2012-02-23,5.2,0.0,8.0,8.0,Yes,Yes
2012-02-24,10.4,0.0,8.0,8.0,Yes,Yes
2012-02-25,58.4,5.7,7.0,7.0,Yes,Yes
2012-02-26,14.0,6.2,5.0,6.0,Yes,No
2012-02-27,0.4,9.3,7.0,,No,No
2012-02-28,0.0,11.6,2.0,3.0,No,No
2012-02-29,0.0,11.5,2.0,1.0,No,No
2012-03-01,0.0,10.8,7.0,7.0,No,No
2012-03-02,0.0,11.2,6.0,1.0,No,No
2012-03-03,0.8,6.0,7.0,7.0,No,Yes
2012-03-04,16.4,4.5,7.0,7.0,Yes,Yes
2012-03-05,22.2,0.0,8.0,8.0,Yes,Yes
2012-03-06,7.6,2.9,7.0,6.0,Yes,Yes
2012-03-07,7.4,10.3,1.0,5.0,Yes,No
2012-03-08,0.0,9.6,4.0,4.0,No,No
2012-03-09,0.0,11.7,1.0,1.0,No,No
2012-03-10,0.0,11.5,1.0,2.0,No,No
2012-03-11,1.0,6.2,7.0,5.0,No,No
2012-03-12,0.2,8.6,4.0,4.0,No,No
2012-03-13,0.0,9.8,5.0,6.0,No,Yes
2012-03-14,4.8,0.0,8.0,8.0,Yes,Yes
2012-03-15,8.2,2.8,7.0,8.0,Yes,No
2012-03-16,0.6,11.1,2.0,1.0,No,No
2012-03-17,0.4,2.4,7.0,8.0,No,Yes
2012-03-18,22.2,0.0,8.0,7.0,Yes,No
2012-03-19,0.2,6.3,3.0,7.0,No,Yes
2012-03-20,4.4,7.1,5.0,4.0,Yes,Yes
2012-03-21,3.4,2.6,7.0,7.0,Yes,No
2012-03-22,0.2,0.0,8.0,8.0,No,Yes
2012-03-23,16.0,3.4,7.0,5.0,Yes,No
2012-03-24,0.0,9.2,6.0,5.0,No,No
2012-03-25,0.0,8.6,6.0,3.0,No,No
2012-03-26,0.0,10.8,2.0,1.0,No,No
2012-03-27,0.0,8.0,1.0,6.0,No,No
2012-03-28,0.0,9.2,5.0,2.0,No,No
2012-03-29,0.0,8.2,3.0,4.0,No,No
2012-03-30,0.2,9.5,1.0,3.0,No,Yes
2012-03-31,2.0,11.0,1.0,1.0,Yes,No
2012-04-01,0.2,8.2,1.0,4.0,No,No
2012-04-02,0.0,10.7,1.0,3.0,No,No
2012-04-03,0.0,10.4,1.0,2.0,No,No
2012-04-04,0.0,10.5,1.0,2.0,No,No
2012-04-05,0.0,8.7,2.0,2.0,No,No
2012-04-06,0.0,10.6,5.0,4.0,No,No
2012-04-07,0.0,10.6,1.0,1.0,No,No
2012-04-08,0.0,8.8,2.0,6.0,No,No
2012-04-09,0.0,10.7,1.0,1.0,No,No
2012-04-10,0.0,9.5,4.0,2.0,No,No
2012-04-11,0.0,8.7,2.0,4.0,No,No
2012-04-12,0.0,8.6,1.0,5.0,No,Yes
2012-04-13,3.4,6.3,6.0,7.0,Yes,Yes
2012-04-14,2.4,6.5,3.0,2.0,Yes,Yes
2012-04-15,12.4,5.1,7.0,7.0,Yes,Yes
2012-04-16,7.6,3.7,7.0,7.0,Yes,Yes
2012-04-17,7.2,4.6,7.0,3.0,Yes,No
2012-04-18,0.0,10.0,5.0,3.0,No,No
2012-04-19,0.2,10.5,3.0,2.0,No,No
2012-04-20,0.2,3.4,6.0,7.0,No,No
2012-04-21,0.0,10.4,1.0,3.0,No,No
2012-04-22,0.2,8.7,8.0,7.0,No,No
2012-04-23,0.0,6.5,7.0,7.0,No,No
2012-04-24,0.0,1.0,7.0,8.0,No,No
2012-04-25,0.2,1.9,7.0,7.0,No,No
2012-04-26,0.0,10.5,1.0,2.0,No,No
2012-04-27,0.2,0.1,8.0,8.0,No,Yes
2012-04-28,38.4,0.0,8.0,8.0,Yes,Yes
2012-04-29,76.4,1.9,7.0,7.0,Yes,No
2012-04-30,0.0,8.2,1.0,2.0,No,No
2012-05-01,0.0,4.2,1.0,7.0,No,Yes
2012-05-02,4.2,7.1,7.0,2.0,Yes,No
2012-05-03,0.0,7.7,3.0,6.0,No,Yes
2012-05-04,7.8,6.7,7.0,5.0,Yes,No
2012-05-05,0.0,10.2,1.0,1.0,No,No
2012-05-06,0.0,10.2,1.0,1.0,No,No
2012-05-07,0.0,10.3,2.0,1.0,No,No
2012-05-08,0.0,10.2,2.0,1.0,No,No
2012-05-09,0.0,9.9,0.0,1.0,No,No
2012-05-10,0.0,9.7,1.0,1.0,No,No
2012-05-11,0.0,10.1,1.0,1.0,No,No
2012-05-12,0.0,10.1,0.0,1.0,No,No
2012-05-13,0.0,10.0,0.0,0.0,No,No
2012-05-14,0.0,9.9,0.0,1.0,No,No
2012-05-15,0.0,9.5,1.0,1.0,No,No
2012-05-16,0.0,9.9,1.0,1.0,No,No
2012-05-17,0.0,9.8,1.0,2.0,No,No
2012-05-18,0.0,8.7,1.0,5.0,No,No
2012-05-19,0.0,9.3,1.0,1.0,No,No
2012-05-20,0.0,9.4,1.0,5.0,No,No
2012-05-21,0.0,5.9,3.0,6.0,No,No
2012-05-22,0.0,9.8,2.0,3.0,No,No
2012-05-23,0.0,7.4,2.0,5.0,No,No
2012-05-24,0.0,3.5,7.0,7.0,No,No
2012-05-25,0.4,0.0,8.0,8.0,No,Yes
2012-05-26,10.6,8.2,6.0,3.0,Yes,No
2012-05-27,0.2,8.9,1.0,3.0,No,No
2012-05-28,0.0,8.7,1.0,6.0,No,No
2012-05-29,0.0,9.6,1.0,4.0,No,No
2012-05-30,0.0,7.2,6.0,4.0,No,Yes
2012-05-31,13.2,2.4,6.0,8.0,Yes,Yes
2012-06-01,6.0,3.2,7.0,7.0,Yes,Yes
2012-06-02,13.0,0.8,7.0,7.0,Yes,Yes
2012-06-03,26.4,1.5,7.0,6.0,Yes,No
2012-06-04,0.2,9.7,1.0,2.0,No,No
2012-06-05,0.0,9.9,1.0,2.0,No,No
2012-06-06,0.0,8.3,1.0,2.0,No,No
2012-06-07,0.0,7.5,1.0,4.0,No,No
2012-06-08,0.0,4.0,6.0,7.0,No,No
2012-06-09,0.0,6.0,6.0,5.0,No,Yes
2012-06-10,7.0,0.0,7.0,7.0,Yes,Yes
2012-06-11,5.2,0.4,7.0,8.0,Yes,Yes
2012-06-12,1.6,8.8,1.0,1.0,Yes,No
2012-06-13,0.4,7.9,2.0,2.0,No,No
2012-06-14,0.2,9.0,0.0,2.0,No,No
2012-06-15,0.0,9.8,1.0,1.0,No,No
2012-06-16,0.0,9.6,0.0,1.0,No,No
2012-06-17,0.0,9.9,1.0,0.0,No,No
2012-06-18,0.0,9.9,0.0,0.0,No,No
2012-06-19,0.0,10.0,0.0,1.0,No,No
2012-06-20,0.0,9.8,1.0,2.0,No,No
2012-06-21,0.0,9.8,1.0,0.0,No,No
2012-06-22,0.0,8.5,2.0,3.0,No,No
2012-06-23,0.0,0.4,7.0,7.0,No,No
2012-06-24,0.0,1.2,6.0,7.0,No,No
2012-06-25,0.2,0.2,8.0,8.0,No,No
2012-06-26,0.0,0.0,8.0,8.0,No,Yes
2012-06-27,27.2,0.0,8.0,8.0,Yes,Yes
2012-06-28,21.4,0.0,8.0,7.0,Yes,Yes
2012-06-29,13.2,8.8,4.0,3.0,Yes,No
2012-06-30,0.0,9.8,1.0,1.0,No,No
2012-07-01,0.0,9.5,1.0,2.0,No,No
2012-07-02,0.0,10.1,0.0,0.0,No,No
2012-07-03,0.0,10.2,0.0,0.0,No,No
2012-07-04,0.0,10.1,1.0,0.0,No,No
2012-07-05,0.0,9.2,1.0,3.0,No,No
2012-07-06,0.0,9.6,1.0,2.0,No,No
2012-07-07,0.0,4.8,3.0,5.0,No,No
2012-07-08,0.0,9.3,2.0,3.0,No,No
2012-07-09,0.0,7.7,3.0,3.0,No,Yes
2012-07-10,4.2,0.0,7.0,8.0,Yes,Yes
2012-07-11,4.4,1.2,8.0,8.0,Yes,No
2012-07-12,0.6,2.3,7.0,8.0,No,Yes
2012-07-13,19.2,0.8,7.0,8.0,Yes,Yes
2012-07-14,12.0,4.3,6.0,7.0,Yes,No
2012-07-15,0.4,4.8,8.0,2.0,No,No
2012-07-16,0.2,4.0,0.0,6.0,No,Yes
2012-07-17,2.0,6.0,7.0,3.0,Yes,No
2012-07-18,0.6,0.7,8.0,7.0,No,Yes
2012-07-19,7.4,9.6,1.0,3.0,Yes,No
2012-07-20,0.2,9.8,1.0,3.0,No,No
2012-07-21,0.0,6.4,6.0,6.0,No,No
2012-07-22,0.0,7.8,1.0,6.0,No,No
2012-07-23,0.0,8.2,1.0,2.0,No,No
2012-07-24,0.0,9.0,1.0,6.0,No,No
2012-07-25,0.0,7.2,3.0,4.0,No,No
2012-07-26,0.0,6.4,5.0,6.0,No,No
2012-07-27,0.0,7.4,2.0,4.0,No,No
2012-07-28,0.0,10.3,1.0,2.0,No,No
2012-07-29,0.0,9.7,0.0,2.0,No,No
2012-07-30,0.0,9.9,1.0,1.0,No,No
2012-07-31,0.0,10.0,1.0,2.0,No,No
2012-08-01,0.0,10.0,0.0,1.0,No,No
2012-08-02,0.0,10.4,0.0,0.0,No,No
2012-08-03,0.0,9.3,1.0,2.0,No,No
2012-08-04,0.0,10.2,0.0,0.0,No,No
2012-08-05,0.0,10.2,0.0,1.0,No,No
2012-08-06,0.0,10.3,0.0,1.0,No,No
2012-08-07,0.0,10.1,0.0,1.0,No,No
2012-08-08,0.0,10.1,0.0,0.0,No,No
2012-08-09,0.0,8.7,5.0,3.0,No,No
2012-08-10,0.0,10.3,1.0,0.0,No,No
2012-08-11,0.0,10.2,1.0,5.0,No,No
2012-08-12,0.0,7.2,3.0,6.0,No,No
2012-08-13,0.0,9.7,1.0,4.0,No,No
2012-08-14,0.0,10.0,1.0,5.0,No,No
2012-08-15,0.0,10.2,0.0,1.0,No,No
2012-08-16,0.0,9.7,1.0,2.0,No,No
2012-08-17,0.0,9.9,3.0,3.0,No,No
2012-08-18,0.0,10.9,1.0,1.0,No,No
2012-08-19,0.0,8.9,2.0,8.0,No,No
2012-08-20,0.0,9.7,2.0,1.0,No,No
2012-08-21,0.0,7.2,7.0,7.0,No,No
2012-08-22,0.0,8.1,6.0,2.0,No,No
2012-08-23,0.0,10.2,1.0,1.0,No,No
2012-08-24,0.0,7.1,6.0,5.0,No,No
2012-08-25,0.0,10.5,1.0,0.0,No,No
2012-08-26,0.0,10.9,0.0,1.0,No,No
2012-08-27,0.0,9.2,7.0,2.0,No,No
2012-08-28,0.0,9.8,1.0,2.0,No,No
2012-08-29,0.0,10.6,5.0,1.0,No,No
2012-08-30,0.0,10.3,1.0,1.0,No,No
2012-08-31,0.2,2.3,6.0,7.0,No,No
2012-09-01,0.0,10.5,0.0,0.0,No,No
2012-09-02,0.0,11.0,0.0,1.0,No,No
2012-09-03,0.0,10.9,0.0,1.0,No,No
2012-09-04,0.0,10.8,1.0,1.0,No,No
2012-09-05,0.0,10.7,1.0,1.0,No,No
2012-09-06,0.0,10.6,1.0,1.0,No,No
2012-09-07,0.0,9.6,1.0,1.0,No,No
2012-09-08,0.0,11.2,0.0,0.0,No,No
